target_pheno_group	phenotype	var.label	name_fixEffect_pThre	sex.group	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S6	females	-0.00522677	0.0198283637468212	0.000907258305429199	0.00224272	0.000500448	0.82176952239003	8.39475278213163e-06	0.0022214	-0.00139145	0.532059562192753	6.29096829816029e-05	0.0022266	0.00190973	0.40818135675664	0.000129968634019206	0.0023087	0.00467025	0.0356732412250461	0.000724565816629192	0.00222248	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S6	males	-0.0110065	0.00599576331896998	0.00402311687153813	0.00400261	0.0100883	0.0100090600548506	0.00341134758480532	0.00391469	-0.00073545	0.850455957102837	1.75747271400415e-05	0.00390052	0.00443814	0.277860191768342	0.000701934533431895	0.00408924	0.0128492	0.000968108088883428	0.00548466063953255	0.00389055	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S7	allSexes	-0.00864986	9.1674732880652e-05	0.00250137432037453	0.00221005	0.00522664	0.0165505103627665	0.000922660582148215	0.00218039	-0.00169764	0.437103871617289	9.27520477678381e-05	0.00218448	0.00246255	0.27980352098339	0.000218773774301237	0.00227836	0.00877728	4.53085053065184e-05	0.00259211132619318	0.0021507	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S7	females	-0.00631795	0.00512461729190042	0.00133448255064112	0.00225585	0.00121353	0.588245399052045	4.97390888856915e-05	0.00224136	-0.00162433	0.467419140394387	8.49143009000203e-05	0.00223504	0.00235117	0.30920076401835	0.000199431248561824	0.00231179	0.00410174	0.0633227444274319	0.000566069818591827	0.00220826	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S7	males	-0.0114247	0.00445063797652644	0.0043636523155732	0.00401385	0.0109183	0.00538528877434902	0.00402630655146689	0.00392051	-0.0012718	0.746943202233189	5.20558987282482e-05	0.00394112	0.00244129	0.55220682304567	0.000215012589288896	0.00410633	0.0144467	0.000197479667046938	0.00702216536981658	0.00387675	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	dsmiv_conductdx	DSM-IV conduct disorder	S8	allSexes	-0.00880229	6.84158039058763e-05	0.00260173484933333	0.00220936	0.00502031	0.0214457970491137	0.000850569760949559	0.00218222	-0.00113523	0.602715132595008	4.15952025873933e-05	0.00218094	0.00243009	0.285551453065811	0.000213671997189486	0.00227534	0.00892174	3.41920234477932e-05	0.0026796090689514	0.00215177	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	dsmiv_conductdx	DSM-IV conduct disorder	S8	females	-0.00661311	0.00338348416963952	0.0014685312143408	0.0022552	0.00116067	0.603950881993762	4.54638684972272e-05	0.00223735	-0.00131596	0.555646706676118	5.58934480931543e-05	0.00223282	0.00226266	0.327474880844363	0.000185242865946787	0.0023104	0.00426697	0.0534653399442388	0.000612930866343414	0.00220888	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	dsmiv_conductdx	DSM-IV conduct disorder	S8	males	-0.011486	0.00421909022263307	0.00443005698469144	0.00401141	0.0106884	0.006636574001303	0.0038554428062898	0.0039349	-0.000368951	0.925302443069613	4.39352304361252e-06	0.00393489	0.002471	0.54648106542151	0.000220926790601659	0.00409713	0.0145939	0.000172382721884941	0.00716993214479	0.00388055	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S1	allSexes	-0.0017484	0.305205783536277	0.000147986427029373	0.00170508	0.00220486	0.199523004900843	0.000233088246142545	0.00171848	-0.00138044	0.425082789359933	9.31688171112906e-05	0.00173057	-0.00133328	0.436613888854848	8.54031955108579e-05	0.0017138	0.00333491	0.0507791172759227	0.000545132805235339	0.001707	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S1	females	0.000550868	0.70393427724685	1.46904594543043e-05	0.00144949	0.00114125	0.429450727969541	6.2448198987626e-05	0.00144423	0.000558214	0.704346729713913	1.52348071246303e-05	0.00147097	0.000361825	0.802125085105575	6.28967975482556e-06	0.00144375	0.00331005	0.0226445224774295	0.000537035741136839	0.0014516	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S1	males	-0.00447138	0.177145359159458	0.000967884308292806	0.00331241	0.00339013	0.31650431342989	0.000551050043739081	0.00338397	-0.00388434	0.245832995294139	0.000737683357706306	0.00334644	-0.00345485	0.305295997753032	0.000573442377761577	0.00336959	0.00358326	0.280316798611997	0.000629347809700913	0.00331849	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S2	allSexes	-0.0013096	0.449539033246089	8.06790751120525e-05	0.00173176	0.00305137	0.0756482991812163	0.000447489403444022	0.00171737	0.000665229	0.696415206631354	2.17462823042365e-05	0.00170493	-0.00147419	0.392030405973564	0.000103995093960451	0.0017222	0.00452928	0.00770544704254722	0.00100484482895554	0.00169925	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S2	females	-0.000627159	0.670490400038081	1.85028614158558e-05	0.00147391	0.00214884	0.138937272888606	0.000221922415508172	0.00145186	0.00156373	0.282244570257927	0.000120161740610877	0.00145404	4.30418e-05	0.976371730202754	8.8651641221897e-08	0.00145314	0.00373078	0.00981051238086356	0.000681773226948944	0.00144397	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S2	males	-0.00246356	0.462362385388525	0.000285502467504444	0.00335156	0.00403375	0.22949680397989	0.000782007590137278	0.0033562	-0.000648359	0.84380215782175	2.0657309762059e-05	0.00329036	-0.00353305	0.29571293594709	0.000597317855429914	0.0033782	0.00576545	0.0813395718424186	0.00162819749792459	0.00330682	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S3	allSexes	-0.00465927	0.00691308425203476	0.00104206565676441	0.00172452	0.0041458	0.0157715987462429	0.00082472041429833	0.00171688	-0.000217046	0.900004094277773	2.26721384779967e-06	0.00172724	0.0017877	0.30450177073278	0.000155296523522762	0.00174087	0.00455588	0.00757762926683028	0.00100338112525353	0.00170563	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S3	females	-0.00211627	0.147762542812241	0.000214981692609113	0.00146175	0.00115514	0.430022271108907	6.40264313195171e-05	0.00146362	0.000775641	0.596198671916084	2.89541238466065e-05	0.0014637	0.00121972	0.408095523006374	7.22924167580152e-05	0.00147427	0.00310038	0.0325397518164148	0.000464677054401571	0.00144981	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S3	males	-0.00796479	0.0178123457625419	0.00304514506370879	0.00335969	0.0077108	0.0205983429733443	0.00285291562617157	0.0033288	-0.00176166	0.599600983511527	0.000149359585372952	0.00335538	0.00245127	0.470825260827455	0.000291981108910373	0.00339878	0.00625188	0.0590868496191818	0.0018894814879779	0.00331102	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S4	allSexes	-0.00658123	0.000133552894415226	0.00211940744499834	0.00172199	0.003678	0.0307693347284631	0.000659762672465315	0.00170241	0.000101603	0.952701216288267	4.97099149378866e-07	0.00171288	0.00417825	0.0159072664237467	0.000884481020448846	0.00173256	0.00453261	0.00779335025557709	0.00100642283167366	0.00170294	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S4	females	-0.00360365	0.0135369251128179	0.000635456060760086	0.00145871	0.000382524	0.791153815935382	7.13644080694584e-06	0.00144441	0.000181963	0.899808698031925	1.59439577151391e-06	0.00144517	0.00130325	0.377123948737947	8.60508454391029e-05	0.00147542	0.0037802	0.00942391032477709	0.000700024646493117	0.00145529	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S4	males	-0.0104785	0.00184506052231354	0.00537277376185882	0.00336211	0.00762075	0.0217314947844922	0.00283243348806476	0.00331896	-0.00050184	0.880659843221074	1.21271990580596e-05	0.00334238	0.00721086	0.0329289689289861	0.0026343519835354	0.00337927	0.0053635	0.102752697946005	0.00140922502024911	0.00328624	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S5	allSexes	-0.00693109	7.4429589470011e-05	0.002332784403882	0.00174853	0.00344038	0.0444643336694045	0.000580046424368594	0.0017116	0.000952372	0.577136120561701	4.38629837278186e-05	0.00170799	0.00426538	0.0136445570046735	0.00094994110515644	0.00172891	0.00476348	0.0051908513739088	0.00111090088376323	0.0017038	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S5	females	-0.00370925	0.01239061641099	0.000668103485485351	0.00148253	0.000318772	0.826453737441564	4.97978118334449e-06	0.00145381	0.000209004	0.885138728501911	2.11248741041421e-06	0.00144672	0.00208928	0.158492603755155	0.000227915844460635	0.00148131	0.00293963	0.0423903848046532	0.000423069738201442	0.00144786	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S5	males	-0.0111426	0.0010887541212362	0.00602899061063678	0.00340811	0.00725875	0.0295419208170864	0.00258210324475997	0.00333409	0.00137636	0.678503029745767	9.161129426836e-05	0.00332018	0.00670016	0.0467178799330915	0.00234396742393476	0.00336759	0.00683698	0.0394106980745672	0.00228852277582012	0.0033178	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S6	allSexes	-0.00625814	0.00033713369825278	0.0019083529993264	0.00174483	0.00293831	0.0865551119669637	0.00042460901563285	0.00171421	0.00189069	0.27243875597945	0.000170422499474424	0.00172265	0.00380464	0.0287045907350216	0.000756877756761863	0.0017389	0.00480361	0.00489134222868831	0.00112470092718072	0.00170645	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S6	females	-0.00351892	0.0167834091145669	0.000603374497402082	0.00147085	0.000671471	0.644350492059493	2.21742278824285e-05	0.00145447	0.000495913	0.733983873977857	1.17245791405187e-05	0.00145919	0.00183665	0.218797966594682	0.00017638084120326	0.0014933	0.00321606	0.0269718484751084	0.000504138491657631	0.00145342	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S6	males	-0.00997574	0.00364692157400408	0.00484906946811292	0.00342893	0.00575153	0.0856369292151579	0.00162689964245191	0.00334509	0.00308567	0.356410514590793	0.000453926181308857	0.00334542	0.00608279	0.0727237638995496	0.00193465820618426	0.00338848	0.00669282	0.0437315005978268	0.0021833324155802	0.00331749	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S7	allSexes	-0.00683986	9.26818079668779e-05	0.00229487452576411	0.00174879	0.00267217	0.120182276662605	0.000353857943355785	0.00171933	0.00229135	0.186213791729033	0.000247924337468368	0.00173326	0.00393042	0.0235802693041665	0.000817724588041613	0.00173576	0.00569841	0.000786859413347698	0.00160304281081844	0.00169656	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S7	females	-0.00398936	0.00694108549326891	0.000780676268559304	0.00147695	-0.00019098	0.896381816038302	1.8074927299947e-06	0.00146635	-0.000261072	0.858430660697558	3.21852502054842e-06	0.00146354	0.00247432	0.0974841421005121	0.000324071519706041	0.00149274	0.00348454	0.0158106765851381	0.000599416429430022	0.00144329	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S7	males	-0.0107746	0.00174147625715417	0.00569464731805275	0.00343831	0.00612239	0.0668889090455712	0.00185755962590764	0.00334004	0.00497978	0.141297501875591	0.00117099923280244	0.00338454	0.00563096	0.0964301308600632	0.00167839438988853	0.00338625	0.00836783	0.0113510049258964	0.00345671385921057	0.00330335	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	aspddx4	DSM-IV antisocial personality disorder	S8	allSexes	-0.00680583	9.96086481130138e-05	0.00228211682153527	0.0017479	0.00257855	0.134014505552935	0.000329233464587904	0.00172061	0.0024035	0.164980131986095	0.000273569557312794	0.00173081	0.00373435	0.0311921406893246	0.000740349728792797	0.00173285	0.00590886	0.000500654878280554	0.00172458142336836	0.00169698	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	aspddx4	DSM-IV antisocial personality disorder	S8	females	-0.00389501	0.00835264098128349	0.000747468392086084	0.00147605	-0.000302207	0.83647250055931	4.52232632512828e-06	0.00146403	-5.42868e-05	0.970386195362211	1.39562261916364e-07	0.00146222	0.00239345	0.108745539689287	0.000304127436475144	0.00149197	0.00346139	0.0165537360823469	0.000591803286341678	0.00144375	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	aspddx4	DSM-IV antisocial personality disorder	S8	males	-0.0108402	0.00162623798039299	0.00578962277985593	0.0034372	0.00611296	0.0681884742654309	0.00185035886847586	0.00335074	0.00495572	0.142555591518425	0.00116303567347311	0.00337884	0.00528309	0.117787454132093	0.00148177717555995	0.00337677	0.00887814	0.00725862314053906	0.00389332162054977	0.00330482	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S1	allSexes	0.00879384	0.116678505942517	0.000368806306842331	0.00560453	0.0131139	0.0200470677019454	0.000812312250566355	0.00563799	-0.00259115	0.645797052906071	3.23386251284825e-05	0.00563749	0.00335556	0.550081790239683	5.32920394063906e-05	0.00561444	0.00916421	0.103104950990928	0.000405531951993802	0.00562155	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S1	females	0.00886277	0.254566838178845	0.000374610700019723	0.0077778	0.0110961	0.152517789685808	0.000581567316606915	0.00775422	0.00427122	0.586875832836058	8.78699390990295e-05	0.00785997	0.0121664	0.115844681489991	0.000700578015115477	0.00773546	0.0131134	0.0920304845129054	0.000830358489945809	0.00778151	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S1	males	0.00701992	0.358702192706114	0.000235020391730752	0.00764721	0.0170908	0.0279619028668115	0.00137969805376736	0.00777275	-0.0104629	0.173944776845685	0.000527279141576836	0.00769367	-0.00711418	0.359611240350621	0.000239542193185923	0.00776457	0.00458263	0.550347725668095	0.000101406221476478	0.00767222	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S2	allSexes	0.0129745	0.0221971657751019	0.000780127827788037	0.00567197	0.0137686	0.0144306848916481	0.000897580706352178	0.00562682	-0.00169412	0.761415584392014	1.38941487633168e-05	0.00557948	0.000596995	0.915607155811641	1.68015074335823e-06	0.00563349	0.00221873	0.691786318669677	2.37547522290971e-05	0.00559652	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S2	females	0.0121771	0.123368658429129	0.000687182757974553	0.00790145	0.0104816	0.178873255305873	0.000520174557775471	0.00779605	-0.00141191	0.856017417871263	9.6506737407732e-06	0.00778091	0.00879157	0.258338624563267	0.000364367587870412	0.00777676	0.00535429	0.489143081434015	0.00013833923614381	0.00774034	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S2	males	0.0130325	0.0917877618524141	0.000787118239585129	0.00772735	0.0193193	0.012219134986662	0.00176716342935064	0.00770565	-0.00144642	0.848652085656646	1.01282040394324e-05	0.00757868	-0.00796692	0.305472399591272	0.000299218039611252	0.00777313	-0.000984709	0.897364547003322	4.67904700707535e-06	0.00763332	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S3	allSexes	-0.00154783	0.783390524183042	1.13293965364694e-05	0.00563024	0.0117816	0.036357221911057	0.000656144554623703	0.00562823	0.0043596	0.440050929107434	9.01121042567195e-05	0.00564605	-0.00217738	0.704168883761621	2.26956091276035e-05	0.00573426	0.00951984	0.0886298462202676	0.000431600166763882	0.00559036	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S3	females	0.00491473	0.530704288873305	0.000114224584235707	0.00783864	0.00957017	0.223601825506326	0.000432942565393798	0.00786244	0.0024996	0.74973700905508	2.96231252911811e-05	0.00783552	0.00572831	0.468558972852011	0.000157081995535763	0.00790224	0.0111684	0.14963912078745	0.000594024319168409	0.00774995	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S3	males	-0.0099416	0.198338901153186	0.000467382910325649	0.00772726	0.0165163	0.0312992950440492	0.00128948563024349	0.00766708	0.00556479	0.471029046510305	0.000146820738161027	0.00771933	-0.0103841	0.185758708155744	0.000516191807924649	0.00784587	0.00858047	0.261602615382504	0.000350626276530556	0.00764198	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S4	allSexes	-0.00729123	0.195253992553319	0.000256272995569425	0.00562893	0.00961895	0.0849980131914623	0.00044454994041555	0.00558386	-0.0017927	0.748934511476335	1.52456563112544e-05	0.00560119	-0.00315116	0.586399445150694	4.95611660128642e-05	0.00579166	0.0137811	0.013724558319367	0.000916542218458039	0.0055907	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S4	females	-0.00386737	0.620667131303899	7.20995737256082e-05	0.00781374	0.00255572	0.74149516063219	3.13828054881075e-05	0.00774701	-0.00734327	0.342264625390046	0.00025580550225128	0.00773125	-0.00656442	0.406902419096676	0.000215076680678249	0.00791421	0.0140365	0.0716321308184847	0.000950828884489233	0.00778965	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S4	males	-0.0115726	0.135302219853041	0.000645599423004482	0.00774663	0.0184862	0.0158624204046845	0.00164195222483835	0.00766002	0.00437796	0.56949693178142	9.09231485981414e-05	0.00769615	0.00109127	0.889573201275182	5.94381163496e-06	0.00785905	0.0129699	0.0875173380263806	0.000811816663679216	0.00758847	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S5	allSexes	-0.00712084	0.213694186311029	0.000242568785017596	0.00572607	0.0164249	0.00346004315538242	0.00130243579818291	0.00561615	0.00423894	0.448388470500761	8.56052506834229e-05	0.00559119	0.00304371	0.60309901191165	4.76528299744892e-05	0.0058536	0.013647	0.0147969395516855	0.000898259737994093	0.00559784	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S5	females	-0.00188397	0.812735191338539	1.69793250883861e-05	0.00795209	0.00758715	0.329553205015568	0.000277912574131022	0.0077806	-0.000230332	0.976313989314181	2.52751895861521e-07	0.0077573	0.00289118	0.715784336353167	4.29964319187799e-05	0.00794007	0.016427	0.0339772241685574	0.00130149967876344	0.00774459	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S5	males	-0.0133651	0.08917228509723	0.000854509475395309	0.00786048	0.0268883	0.000479303833101729	0.00349041885779267	0.00769199	0.00859129	0.261100285210264	0.00035164352301135	0.00764356	0.0033949	0.666470071026757	5.92838128369502e-05	0.00787612	0.0102366	0.181907198545481	0.000505404399018562	0.00766676	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S6	allSexes	-0.00599274	0.29495072573576	0.000172393134262394	0.00572154	0.0136566	0.0153340223646739	0.00090360805600807	0.00563164	0.00751013	0.182452042217505	0.000264900096476928	0.00563243	0.00496317	0.401343970935605	0.000126887206509355	0.00591365	0.0131971	0.0186949476527728	0.000836295035504787	0.00561078	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S6	females	-0.001357	0.863356044879451	8.83952216542791e-06	0.00788426	0.00587861	0.450017323271562	0.000167434216416329	0.00778147	0.0039826	0.61064338063867	7.44938784390184e-05	0.00782134	0.00439668	0.58261402546166	9.9574755779314e-05	0.00799954	0.0177866	0.0223068502305712	0.00151910705401229	0.0077806	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S6	males	-0.0117936	0.136019818618743	0.000667670028848556	0.00790907	0.0225431	0.00352417440881593	0.00246219355923959	0.00772017	0.0105546	0.170764783555732	0.000523203650002114	0.00770378	0.00505024	0.524313032115169	0.000131378279127299	0.0079309	0.00770444	0.314942922302673	0.000285026118304408	0.00766565	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S7	allSexes	-0.00773649	0.177977232615185	0.000289236693394522	0.00574289	0.0126067	0.0260335493067716	0.000775897849790359	0.00566294	0.00985803	0.0818922278397706	0.000452082295163381	0.00566535	0.0046969	0.428819737672337	0.0001150410119496	0.00593599	0.0158333	0.004632559075188	0.00121921850588813	0.00559001	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S7	females	-0.00538829	0.495956803081994	0.000140303134640291	0.00791314	0.00489843	0.532228693360604	0.000117142779517682	0.00784171	0.0076581	0.329566812086786	0.000272821941005273	0.00785358	0.00482717	0.54592704167038	0.000121510904340389	0.00799296	0.021409	0.00565206821823999	0.00222910963530394	0.00773207	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S7	males	-0.0110851	0.162439285111913	0.00059380613670155	0.00793361	0.0208042	0.00708509488340294	0.00211302070435394	0.00772089	0.012366	0.112468629828851	0.000711370272623164	0.00778899	0.00370457	0.64081332575662	7.15658240614643e-05	0.0079394	0.00853195	0.264214563362935	0.000354026089623498	0.00764047	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	depdx	DSM-IV depressive disorder	S8	allSexes	-0.00589593	0.3045264804226	0.00016872570319607	0.00574177	0.012524	0.0271682850058816	0.000765138238526436	0.00566813	0.0104854	0.0637253082529731	0.000512920965498402	0.00565438	0.00403762	0.495886532242266	8.5262625038198e-05	0.00592886	0.0157773	0.00480070161891145	0.00121127457481937	0.00559281	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	depdx	DSM-IV depressive disorder	S8	females	-0.00496958	0.529769752643937	0.000119871511615356	0.00790813	0.00392546	0.61612086526742	7.51683299650834e-05	0.00782906	0.00811162	0.301127726999419	0.000306969792308989	0.00784371	0.00448707	0.574346454316283	0.000105301244274506	0.00798824	0.020939	0.00681193217855281	0.00213348261325601	0.00773412	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	depdx	DSM-IV depressive disorder	S8	males	-0.00757214	0.339920348750311	0.000278300431300339	0.0079334	0.0219318	0.00467738285886045	0.00234640158071339	0.00774861	0.0132041	0.0895516297413534	0.000813388551145817	0.007775	0.00266117	0.736788666095413	3.70384711017013e-05	0.0079169	0.00909521	0.234345676380182	0.000402534117886355	0.0076465	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S1	allSexes	0.00224005	0.363532060993264	0.000117693418526421	0.00246508	0.00107539	0.665088544084819	2.68649964749e-05	0.00248406	0.00313511	0.210196582690937	0.000232829251523325	0.00250181	0.000614886	0.804107486374763	8.80069693486031e-06	0.00247894	0.002946	0.232531121479874	0.00020610856084304	0.00246741	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_females-only	panic4	DSM-IV panic disorder	S1	females	0.00473567	0.196659011190776	0.000526016801081559	0.00366723	-0.000856693	0.8149157043816	1.70492483570706e-05	0.00365944	0.00645089	0.084485885408201	0.000985760128901334	0.0037382	0.00224085	0.540206943363408	0.000116883559379904	0.00365821	0.0076339	0.0376883445405209	0.00138395981197933	0.00367203	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_males-only	panic4	DSM-IV panic disorder	S1	males	-0.000991464	0.75492386208838	2.3056355096968e-05	0.00317594	0.00336815	0.298650074534462	0.000263534604150138	0.00324017	-0.000873292	0.785416046825011	1.80655396338462e-05	0.00320721	-0.00107137	0.74042082880303	2.67181767401318e-05	0.0032336	-0.00279828	0.379044827864939	0.000185957150536191	0.00318067	0.000714285714285714
phenoGroup7_adults-nicotine-dependence-and-more_sex-PRS-interact-exclu_all-sexes	panic4	DSM-IV panic disorder	S2	allSexes	0.00109443	0.662062864236558	2.72995834479763e-05	0.00250393	0.000993598	0.689127442546283	2.29885136664291e-05	0.00248365	0.000976365	0.692148946195493	2.2696743195078e-05	0.00246584	0.00113241	0.649303921854001	2.97310183812024e-05	0.00249019	0.00520521	0.0341496161206923	0.000643003945117869	0.00245679	0.000714285714285714
